Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,26,1,0,6,2,1,0,19,5,2,2,2187.0,1597,590.0,0.777,2560,46,0.314,0.73
1,39,0,1,2,1,5,0,29,4,3,2,3358.0,1758,1600.0,0.723,1759,33,0.737,0.524
1,36,0,1,0,2,1,0,25,6,3,3,1888.0,0,1888.0,0.928,1886,66,0.65,0.0
1,51,0,3,0,1,5,0,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115
1,49,1,4,1,1,2,0,44,3,1,1,3343.0,1581,1762.0,1.146,1545,31,0.824,0.473
1,45,0,2,3,1,1,0,36,4,1,3,6407.0,1884,4523.0,0.678,1675,47,0.469,0.294
1,46,1,4,0,2,0,0,36,5,2,1,7793.0,1705,6088.0,0.597,1099,39,0.696,0.219
1,43,0,3,2,1,1,0,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0
1,50,1,2,6,2,0,0,36,5,1,3,9697.0,0,9697.0,0.759,1812,50,0.923,0.0
1,35,1,2,3,1,1,0,21,3,3,1,2967.0,1843,1124.0,0.681,1673,58,0.526,0.621
1,35,1,3,1,2,1,0,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719
1,36,0,1,3,2,4,0,36,6,3,1,6116.0,2517,3599.0,0.691,2369,56,0.75,0.412
1,39,0,1,3,2,1,0,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.112
1,47,1,2,4,1,4,0,36,6,1,3,3888.0,1663,2225.0,0.664,1145,37,0.423,0.428
1,44,1,4,6,2,2,0,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2
1,52,1,0,2,2,0,0,41,6,3,2,3386.0,1794,1592.0,0.671,1736,40,1.105,0.53
1,36,0,3,4,2,4,0,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707
1,35,0,0,6,1,4,0,24,6,1,1,2592.0,2227,365.0,0.633,1695,48,0.548,0.859
1,54,0,2,6,0,1,0,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46
1,62,0,1,0,1,4,0,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677
1,41,1,4,3,1,2,0,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253
1,37,0,3,5,1,4,0,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803
1,51,0,1,3,1,4,0,40,4,1,1,5158.0,2190,2968.0,0.426,1229,34,0.478,0.425
1,43,1,3,6,0,2,0,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645
1,44,1,3,2,1,1,0,27,4,2,3,10747.0,1603,9144.0,0.471,1340,25,0.923,0.149
1,32,0,3,2,2,4,0,36,3,1,3,3555.0,0,3555.0,0.813,2346,71,0.651,0.0
1,38,0,1,0,1,4,0,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878
1,44,1,2,6,1,3,0,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0
1,54,1,2,2,1,2,0,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304
1,37,0,4,3,2,1,0,36,5,3,1,3093.0,2517,576.0,0.855,1371,23,0.917,0.814
1,48,0,2,2,1,1,0,42,4,3,3,4076.0,0,4076.0,0.808,1235,37,0.682,0.0
1,43,0,1,2,3,5,0,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0
1,37,1,1,3,2,2,0,26,4,3,2,7349.0,2517,4832.0,0.877,2701,60,0.714,0.342
1,34,1,2,3,1,2,0,28,3,3,3,2853.0,2420,433.0,0.858,1750,47,0.808,0.848
1,32,1,1,6,2,1,0,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231
1,53,1,3,6,1,1,0,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545
1,46,1,3,2,0,3,0,38,3,2,1,8475.0,1385,7090.0,0.611,1381,40,0.481,0.163
1,38,1,1,0,1,4,0,25,6,3,3,5559.0,658,4901.0,0.627,1793,37,0.947,0.118
1,31,0,0,2,1,4,0,22,3,3,2,2917.0,2127,790.0,1.074,1831,36,1.0,0.729
1,47,1,3,3,1,2,0,36,6,2,3,10569.0,0,10569.0,0.838,1682,44,1.0,0.0
1,56,1,1,0,1,2,0,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222
1,47,1,2,5,3,2,0,36,6,2,1,8311.0,0,8311.0,0.584,1895,57,0.425,0.0
1,64,0,0,2,1,4,0,51,6,3,1,4920.0,1142,3778.0,0.507,1420,31,0.348,0.232
1,65,0,0,3,1,4,0,36,3,3,2,1438.3,747,691.3,0.491,948,24,0.714,0.519
1,49,0,3,4,1,1,0,41,6,2,2,1869.0,758,1111.0,0.91,1549,34,0.478,0.406
1,50,1,2,6,1,1,0,36,3,1,3,5426.0,1478,3948.0,0.664,1266,22,0.571,0.272
1,50,0,3,6,1,4,0,34,6,1,3,7623.0,2517,5106.0,1.007,1367,29,1.071,0.33
1,48,0,1,1,1,4,0,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325
1,46,1,1,6,1,2,0,39,4,3,3,5374.0,2324,3050.0,0.423,1557,49,0.4,0.432
1,46,1,2,6,1,3,0,34,3,3,3,2925.0,2365,560.0,0.691,1371,30,0.579,0.809
1,39,0,2,5,2,4,0,35,5,3,3,9235.0,1479,7756.0,0.843,1537,49,0.581,0.16
1,57,0,3,6,2,4,0,29,6,1,1,8801.0,1421,7380.0,0.568,1104,31,0.292,0.161
1,40,1,3,6,2,1,0,28,4,1,1,3563.0,1707,1856.0,0.506,1482,42,0.312,0.479
1,65,0,0,3,1,5,0,36,4,3,2,8138.0,2104,6034.0,0.837,1299,29,0.812,0.259
1,26,0,1,2,2,1,0,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468
1,47,1,4,3,1,2,0,34,5,2,3,4592.0,1635,2957.0,0.952,1772,52,0.486,0.356
1,54,1,4,2,1,2,0,49,3,1,2,5269.0,1099,4170.0,1.178,2195,63,0.969,0.209
1,44,1,3,6,1,2,0,37,3,2,3,6224.0,0,6224.0,0.738,1463,34,0.889,0.0
1,59,1,0,0,1,4,0,49,3,3,3,4250.0,1095,3155.0,0.947,1174,27,0.8,0.258
1,53,0,3,2,1,5,0,40,6,3,1,12059.0,1978,10081.0,0.877,1836,36,0.895,0.164
1,34,0,3,5,1,1,0,28,5,1,3,2799.0,1762,1037.0,0.986,1817,39,0.56,0.63
1,54,1,2,0,1,0,0,43,3,2,3,5657.0,1719,3938.0,0.606,2028,55,0.667,0.304
1,42,0,2,2,1,5,0,33,6,1,1,13770.0,2517,11253.0,0.788,1582,36,0.385,0.183
1,53,0,3,0,1,4,0,44,6,2,3,4646.0,1730,2916.0,0.683,1774,37,0.85,0.372
1,50,1,2,2,2,3,0,35,3,3,1,2514.0,1521,993.0,0.638,1636,36,0.385,0.605
1,44,0,4,3,0,4,0,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637
1,34,0,4,2,0,1,0,26,5,5,3,3038.0,1539,1499.0,0.707,2189,54,0.688,0.507
1,61,1,1,2,3,3,0,52,6,6,1,8851.0,0,8851.0,0.731,1257,36,0.44,0.0
1,54,0,0,6,1,4,0,44,6,3,1,2945.0,2206,739.0,0.983,1503,35,0.842,0.749
1,53,1,4,2,2,3,0,33,5,3,3,5376.0,1177,4199.0,0.939,1840,53,0.606,0.219
1,54,0,3,5,2,5,0,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129
1,35,1,2,5,1,4,0,36,4,3,3,3131.0,629,2502.0,0.749,1483,31,0.632,0.201
1,61,1,1,6,2,1,0,47,3,2,2,11915.0,1631,10284.0,0.748,1956,63,0.537,0.137
1,46,1,2,6,0,3,0,30,3,3,3,2770.0,1286,1484.0,1.068,2920,74,0.721,0.464
1,46,0,4,3,2,4,0,40,3,2,2,3556.0,2172,1384.0,0.402,1221,41,0.708,0.611
1,46,1,4,5,1,1,0,35,3,2,2,9149.0,1566,7583.0,0.971,1790,60,0.765,0.171
1,26,1,0,2,2,5,0,19,4,1,2,1438.3,0,1438.3,0.472,2005,47,0.469,0.0
1,46,1,3,3,1,2,0,35,4,3,3,14701.0,1635,13066.0,0.618,3490,69,0.533,0.111
1,55,1,2,5,0,2,0,49,4,5,3,10127.0,1873,8254.0,0.573,1647,53,0.472,0.185
1,37,0,4,5,1,4,0,18,5,1,2,2930.0,2024,906.0,0.903,1686,34,0.7,0.691
1,33,0,4,3,2,5,0,29,6,2,3,12716.0,1496,11220.0,1.032,2412,64,0.6,0.118
1,60,0,0,3,2,5,0,36,3,2,2,4546.0,0,4546.0,0.66,1361,34,0.308,0.0
1,45,0,5,2,1,4,0,39,4,3,2,2156.0,1208,948.0,0.569,1345,28,0.647,0.56
1,57,1,2,2,1,3,0,47,6,2,3,2092.0,1387,705.0,0.731,1468,30,0.304,0.663
1,38,0,3,3,1,5,0,32,4,2,1,11594.0,2072,9522.0,0.983,2320,51,0.594,0.179
1,43,0,4,2,1,4,0,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435
1,51,0,0,6,0,4,0,47,6,4,3,3049.0,1151,1898.0,0.533,4027,76,0.52,0.378
1,53,0,1,1,1,4,0,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805
1,52,0,4,3,2,5,0,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313
1,60,0,2,3,1,4,0,36,4,3,2,3460.0,2517,943.0,1.144,1752,34,1.125,0.727
1,30,1,1,2,1,3,0,19,5,3,2,9959.0,2377,7582.0,1.1,1560,39,0.696,0.239
1,43,0,3,5,1,4,0,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603
1,60,1,1,5,1,2,0,48,3,1,3,10264.0,2073,8191.0,0.62,1685,45,0.364,0.202
1,46,1,2,3,2,1,0,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0
1,44,0,2,0,2,1,0,33,4,2,3,4589.0,1240,3349.0,0.856,1637,61,0.906,0.27
1,37,1,3,2,3,1,0,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23
1,48,1,2,3,1,3,0,39,5,1,3,8091.0,1996,6095.0,0.646,1360,28,0.647,0.247
1,37,0,4,0,1,1,0,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737
1,39,1,1,5,2,2,0,22,4,3,3,9204.0,845,8359.0,0.673,1820,58,0.611,0.092
1,41,1,2,2,1,0,0,32,5,2,3,14302.0,2097,12205.0,0.407,1505,35,0.591,0.147
1,34,1,1,2,1,3,0,36,5,3,2,6313.0,782,5531.0,0.931,1703,34,0.889,0.124
1,45,1,3,2,2,2,0,33,3,1,3,7552.0,0,7552.0,0.463,1393,32,0.455,0.0
1,60,1,1,6,2,4,0,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589
1,48,0,2,0,1,4,0,44,5,1,3,4570.0,2439,2131.0,0.693,1520,34,0.7,0.534
1,49,1,4,3,1,2,0,36,6,3,2,12938.0,661,12277.0,0.725,1282,32,0.778,0.051
1,46,1,3,2,0,4,0,36,5,1,3,4213.0,997,3216.0,0.668,1264,30,0.667,0.237
1,50,1,0,1,2,3,0,38,5,2,2,3460.0,1881,1579.0,0.622,1546,35,1.059,0.544
1,53,0,1,3,2,4,0,36,3,2,2,2615.0,1772,843.0,0.611,1419,38,0.357,0.678
1,42,0,1,1,1,1,0,35,4,3,2,2985.0,2355,630.0,0.602,1065,27,0.588,0.789
1,47,0,4,2,2,4,0,39,3,2,3,7353.0,1450,5903.0,0.739,2005,54,0.459,0.197
1,47,0,2,2,2,4,0,36,6,2,2,5145.0,0,5145.0,0.693,1588,35,0.944,0.0
1,46,0,3,2,2,4,0,26,3,3,3,2171.0,1418,753.0,0.505,1415,45,0.406,0.653
1,26,1,0,0,0,4,0,36,5,2,3,4150.0,456,3694.0,1.126,2483,74,0.542,0.11
1,45,1,3,2,1,2,0,41,6,3,3,9106.0,2477,6629.0,0.515,1239,33,0.737,0.272
1,36,1,2,3,0,1,0,36,3,3,2,2686.0,1733,953.0,0.706,2057,53,0.71,0.645
1,42,1,3,3,3,2,0,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05
1,38,1,0,5,1,2,0,19,3,1,3,3238.0,2146,1092.0,0.673,1501,45,0.667,0.663
1,43,1,4,0,1,2,0,24,3,5,4,6231.0,0,6231.0,1.054,1448,30,0.875,0.0
1,60,1,0,5,1,2,0,47,3,3,3,9452.0,2517,6935.0,0.73,1825,50,0.613,0.266
1,43,0,2,5,2,1,0,29,6,3,2,2162.0,1377,785.0,0.6,1555,29,0.706,0.637
1,54,0,1,3,1,4,0,44,3,3,3,3947.0,1746,2201.0,0.478,1110,21,0.4,0.442
1,38,0,2,3,1,4,0,27,4,1,2,1830.0,0,1830.0,0.736,1741,43,0.654,0.0
1,36,1,2,4,1,2,0,29,5,3,3,7712.0,2517,5195.0,0.676,1845,40,0.739,0.326
1,41,1,3,2,1,0,0,31,3,3,2,11789.0,1420,10369.0,0.659,1463,32,0.684,0.12
1,55,0,2,4,1,1,0,46,6,2,2,6725.0,2025,4700.0,0.604,1865,53,0.767,0.301
1,44,1,3,2,3,4,0,39,5,2,4,2978.0,2134,844.0,0.579,1413,46,0.394,0.717
1,53,0,1,5,1,1,0,46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0.0
1,41,0,4,5,2,4,0,31,5,1,2,2490.0,627,1863.0,0.345,1391,45,0.364,0.252
1,39,1,1,2,2,0,0,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25
1,45,1,2,2,0,1,0,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422
1,54,1,2,3,1,3,0,50,4,2,3,9519.0,1936,7583.0,0.929,2489,62,1.0,0.203
1,40,0,4,2,1,5,0,36,3,1,2,3706.0,1043,2663.0,0.384,1688,38,0.583,0.281
1,48,1,4,2,3,3,0,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557
1,33,0,4,4,1,1,0,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796
1,44,0,4,2,2,4,0,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296
1,62,0,1,4,1,4,0,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0.0
1,33,0,0,2,1,5,0,36,4,2,4,2613.0,1599,1014.0,0.749,1387,31,0.722,0.612
1,46,1,3,2,3,3,0,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471
1,51,1,1,5,1,3,0,41,5,3,3,5638.0,808,4830.0,0.781,2036,50,0.613,0.143
1,40,0,3,0,3,1,0,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159
1,57,0,2,0,1,4,0,44,6,3,2,3914.0,0,3914.0,0.524,1964,54,0.8,0.0
1,57,1,4,2,1,3,0,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464
1,53,1,2,5,1,1,0,47,3,1,3,5579.0,1423,4156.0,0.503,1514,47,1.136,0.255
1,38,0,3,3,1,4,0,28,4,2,3,2435.0,1888,547.0,0.922,1847,39,0.696,0.775
1,65,0,1,3,1,5,0,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0
1,41,1,2,3,1,2,0,30,6,3,2,9428.0,1765,7663.0,0.587,1457,43,0.593,0.187
1,54,1,5,2,1,3,0,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285
1,39,0,4,2,1,5,0,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321
1,35,0,2,3,1,5,0,36,3,2,4,4319.0,1151,3168.0,0.594,1852,47,0.424,0.266
1,46,1,3,2,0,3,0,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624
1,47,1,4,6,3,2,0,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408
1,53,0,3,3,1,5,0,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.476,0.543
1,50,0,1,4,1,4,0,43,3,1,3,3368.0,844,2524.0,0.838,2022,59,0.686,0.251
1,39,0,3,2,2,4,0,30,5,3,4,5202.0,815,4387.0,1.108,1558,48,0.778,0.157
1,39,0,2,6,2,4,0,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439
1,39,1,3,3,2,2,0,36,4,2,3,6929.0,1691,5238.0,0.534,1388,27,0.929,0.244
1,45,0,3,2,1,4,0,38,3,3,2,2400.0,1613,787.0,0.629,1311,34,0.417,0.672
1,44,1,5,2,1,0,0,24,4,1,4,11876.0,1926,9950.0,0.51,1367,33,0.737,0.162
1,49,0,5,4,3,1,0,39,3,1,4,4568.0,0,4568.0,0.979,1431,27,0.688,0.0
1,41,1,3,5,1,3,0,31,4,2,2,4740.0,1348,3392.0,0.472,1406,23,0.533,0.284
1,49,0,2,6,3,1,0,42,6,1,4,4949.0,1495,3454.0,0.791,3597,64,0.684,0.302
1,26,1,0,3,2,5,0,36,5,2,3,3184.0,1421,1763.0,0.712,2253,59,0.439,0.446
1,38,1,1,3,1,3,0,24,4,3,2,13363.0,1230,12133.0,0.688,1815,33,0.435,0.092
1,65,1,0,6,2,1,0,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431
1,47,0,5,4,1,1,0,41,6,2,2,4466.0,777,3689.0,1.02,1757,59,0.595,0.174
1,33,0,3,2,1,4,0,25,4,1,4,3030.0,2517,513.0,0.785,1805,44,0.467,0.831
1,47,1,5,2,2,0,0,27,5,3,4,11760.0,2306,9454.0,0.616,1498,49,0.96,0.196
1,44,0,3,0,2,4,0,24,5,1,4,9297.0,1668,7629.0,0.521,1264,31,0.632,0.179
1,36,0,1,2,1,4,0,25,5,1,2,2999.0,1247,1752.0,0.962,2017,40,0.6,0.416
1,37,1,4,3,1,2,0,24,3,1,4,5335.0,2145,3190.0,0.879,1888,43,0.433,0.402
1,65,1,1,3,1,1,0,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458
1,53,1,2,4,1,3,0,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451
1,32,1,0,3,1,1,0,28,5,1,2,3172.0,2055,1117.0,0.663,1939,36,0.636,0.648
1,44,1,5,6,2,3,0,34,6,2,3,8206.0,763,7443.0,0.87,1715,43,0.72,0.093
1,65,1,0,2,1,4,0,46,3,2,2,2416.0,1499,917.0,0.905,2372,53,0.514,0.62
1,60,1,0,2,1,1,0,41,3,2,4,2458.0,1880,578.0,0.759,1238,30,0.579,0.765
1,27,0,0,2,2,4,0,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953
1,52,1,2,4,1,2,0,45,4,1,4,11819.0,929,10890.0,0.773,2431,46,0.484,0.079
1,29,1,0,2,1,1,0,36,3,3,4,1459.0,590,869.0,1.164,2229,52,1.08,0.404
1,38,1,2,3,1,1,0,32,3,2,2,1438.3,0,1438.3,0.846,1999,39,0.56,0.0
1,47,1,3,4,2,2,0,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394
1,36,0,3,3,1,5,0,30,6,2,2,3399.0,2173,1226.0,0.795,1571,34,1.0,0.639
1,26,1,0,3,2,1,0,36,5,2,2,2212.0,1670,542.0,0.777,2520,51,0.545,0.755
1,52,0,1,2,2,4,0,32,3,1,3,5927.0,2320,3607.0,0.544,1558,46,0.643,0.391
1,49,1,2,6,2,2,0,34,4,1,4,5176.0,0,5176.0,0.838,1902,56,0.931,0.0
1,50,1,2,2,1,3,0,37,3,1,3,3126.0,0,3126.0,0.824,1388,41,0.464,0.0
1,34,1,3,2,0,3,0,21,6,4,2,4670.0,0,4670.0,0.883,2256,56,0.6,0.0
1,53,0,2,5,1,5,0,36,4,3,3,2162.0,1592,570.0,0.547,1736,42,0.615,0.736
1,49,1,3,3,1,3,0,42,4,1,2,10155.0,1805,8350.0,0.673,1685,49,0.815,0.178
1,59,0,0,2,1,4,0,36,5,3,4,5688.0,914,4774.0,1.099,1824,53,1.038,0.161
1,51,1,4,3,1,2,0,38,5,2,3,10462.0,1824,8638.0,0.736,1267,31,0.55,0.174
1,38,1,0,6,0,4,0,36,3,3,2,5155.0,684,4471.0,0.588,1555,37,0.48,0.133
1,37,0,1,2,1,1,0,30,5,3,4,6469.0,2351,4118.0,1.018,1717,50,0.667,0.363
1,30,1,0,6,1,2,0,23,3,3,2,5146.0,1773,3373.0,0.879,1509,45,0.667,0.345
1,61,1,0,3,1,3,0,50,4,1,3,2800.0,2448,352.0,0.549,1433,40,0.481,0.874
1,49,1,5,6,2,2,0,36,6,1,2,5159.0,1532,3627.0,0.787,1826,37,0.609,0.297
1,56,1,1,1,1,2,0,46,5,2,4,5248.0,1816,3432.0,0.696,2305,45,0.731,0.346
1,51,0,3,4,1,4,0,46,5,3,2,5881.0,2005,3876.0,0.659,1931,56,0.806,0.341
1,44,0,3,2,0,4,0,36,6,3,3,1467.0,896,571.0,0.692,1731,54,0.5,0.611
1,64,0,1,5,1,1,0,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46
1,39,0,2,4,3,4,0,36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0.0
1,38,0,1,5,2,4,0,27,6,3,4,8638.0,0,8638.0,0.489,1295,29,0.381,0.0
1,53,1,1,5,1,0,0,45,5,1,3,9343.0,1286,8057.0,0.712,1385,31,0.722,0.138
1,35,1,2,4,1,1,0,21,3,1,3,2256.0,775,1481.0,0.879,1749,33,0.435,0.344
1,32,1,2,3,2,1,0,20,6,3,4,2235.0,1638,597.0,0.912,2905,56,0.806,0.733
1,55,1,2,6,2,3,0,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187
1,52,0,1,3,1,4,0,36,6,3,3,2133.0,1469,664.0,0.831,1426,37,0.682,0.689
1,60,1,1,2,2,4,0,48,5,3,3,3980.0,930,3050.0,0.72,4449,82,0.608,0.234
1,38,0,4,2,1,4,0,36,4,3,3,1860.0,0,1860.0,0.992,1731,29,0.611,0.0
1,48,1,3,2,3,2,0,35,5,1,3,2829.0,2342,487.0,0.991,1561,41,1.05,0.828
1,38,0,1,6,2,4,0,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0
1,43,1,3,0,2,1,0,23,6,2,2,4559.0,1664,2895.0,0.871,1652,37,0.609,0.365
1,36,0,2,4,1,4,0,25,5,3,4,4701.0,1492,3209.0,0.805,1679,32,0.455,0.317
1,39,0,2,6,1,5,0,36,4,3,4,8096.0,1474,6622.0,0.789,1794,41,0.783,0.182
1,43,0,2,0,2,4,0,29,5,1,2,2304.0,1589,715.0,0.872,1273,36,0.895,0.69
1,48,0,2,5,1,1,0,36,3,3,2,5210.0,0,5210.0,0.531,1309,45,0.607,0.0
1,44,1,4,2,1,1,0,38,5,2,3,5452.0,2091,3361.0,0.813,1347,30,0.5,0.384
1,38,1,1,2,1,2,0,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197
1,30,1,0,6,2,3,0,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396
1,53,0,3,3,3,4,0,37,3,2,4,7202.0,974,6228.0,0.517,1397,33,0.5,0.135
1,52,1,1,0,1,3,0,48,4,3,3,2066.0,1601,465.0,0.742,1578,41,0.414,0.775
1,40,1,5,2,2,2,0,27,6,1,2,2742.0,1416,1326.0,0.761,1539,38,1.111,0.516
1,34,0,4,3,2,4,0,30,4,1,3,3046.0,2279,767.0,0.611,2330,69,0.643,0.748
1,33,0,1,3,2,4,0,25,6,3,4,6193.0,695,5498.0,0.632,2456,69,0.725,0.112
1,65,1,1,2,1,4,0,50,6,2,4,4507.0,1574,2933.0,0.744,1793,38,0.652,0.349
1,43,1,3,3,2,1,0,33,5,2,3,3040.0,2517,523.0,0.493,1598,31,0.476,0.828
1,48,0,3,0,2,4,0,38,3,3,4,7326.0,1710,5616.0,1.171,1852,62,1.0,0.233
1,57,0,1,6,1,4,0,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722
1,38,0,2,2,1,4,0,32,5,3,3,4429.0,0,4429.0,1.065,1970,40,0.818,0.0
1,35,1,3,2,1,2,0,26,6,3,2,3991.0,1982,2009.0,0.748,1661,35,0.944,0.497
1,46,0,3,1,2,4,0,36,5,1,4,2201.0,651,1550.0,0.825,3165,65,0.585,0.296
1,48,1,4,0,2,3,0,36,4,3,2,2852.0,736,2116.0,0.386,1382,40,0.29,0.258
1,49,0,2,5,1,4,0,37,6,3,3,9723.0,2459,7264.0,0.444,1258,24,1.0,0.253
1,35,1,4,3,1,1,0,27,6,2,3,5325.0,1318,4007.0,1.045,1814,43,0.593,0.248
1,54,0,2,5,1,4,0,44,3,1,3,5413.0,1836,3577.0,0.766,1164,43,0.593,0.339
1,64,0,0,2,1,5,0,36,3,1,3,7646.0,1010,6636.0,0.421,1667,47,0.469,0.132
1,39,0,3,2,0,5,0,30,3,3,2,2420.0,1422,998.0,0.731,1362,24,0.714,0.588
1,50,1,0,3,1,3,0,30,3,4,2,4252.0,0,4252.0,0.478,1598,45,0.324,0.0
1,54,0,3,2,1,4,0,49,5,2,4,2031.0,1069,962.0,0.87,1943,47,0.621,0.526
1,39,1,1,3,1,3,0,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0
1,53,1,1,6,1,1,0,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497
1,53,1,2,3,1,0,0,41,4,3,3,7272.0,2037,5235.0,0.795,2333,56,0.697,0.28
1,57,0,3,5,1,4,0,47,5,3,3,2515.0,1922,593.0,1.181,2231,58,0.611,0.764
1,65,0,0,3,1,4,0,36,3,2,2,2798.0,1806,992.0,0.765,1543,35,0.591,0.645
1,54,1,1,0,1,3,0,42,4,1,4,9642.0,2517,7125.0,0.614,1401,35,0.458,0.261
1,44,1,4,3,2,0,0,37,5,3,3,8396.0,1672,6724.0,0.602,1475,35,0.75,0.199
1,47,0,5,2,1,4,0,39,3,3,4,7128.0,1560,5568.0,0.573,1468,44,0.76,0.219
1,38,0,3,2,1,4,0,18,6,3,2,2193.0,1260,933.0,0.886,1799,47,0.567,0.575
1,57,1,3,1,1,3,0,50,3,2,3,4522.0,1861,2661.0,0.957,1806,38,0.727,0.412
1,36,1,4,5,1,1,0,28,3,1,4,2157.0,574,1583.0,0.825,1663,33,0.32,0.266
1,35,1,3,5,1,3,0,25,3,1,2,11927.0,675,11252.0,0.574,1986,36,0.636,0.057
1,55,0,2,6,1,5,0,50,6,1,4,11341.0,0,11341.0,0.412,1731,46,0.586,0.0
1,56,1,2,1,1,2,0,51,3,3,4,6036.0,1409,4627.0,0.56,1741,45,0.364,0.233
1,38,0,2,3,2,4,0,27,6,1,3,2096.0,1567,529.0,0.778,1559,49,1.042,0.748
1,54,0,3,2,1,4,0,49,4,1,3,1906.0,1271,635.0,0.574,1343,37,0.682,0.667
1,48,1,2,6,3,3,0,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0
1,60,0,1,0,1,4,0,53,4,3,3,3346.0,922,2424.0,0.913,1276,21,0.75,0.276
